user_id,submission_count,avg_cpu_time,avg_memory,avg_code_size,avg_total_lines,avg_line_spacing,avg_total_comments,avg_if_else_count,avg_total_variables,avg_loop_count,avg_capitalized_variable_names,avg_percentage_for_loops,avg_submission_count_per_problem,accepted_count,runtime_error_count,wrong_answer_count,time_limit_exceeded_count
u619400176,6,17,4633,130,7,0,0,0,3,1,0,100,6,2,1,3,0
u619433397,1,0,0,23,2,0,0,0,1,0,0,0,1,0,1,0,0
u619455726,72,925,21805,331,16,0,1,2,4,1,1,59,2,23,3,24,22
u619458041,215,376,19981,512,28,0,0,3,5,2,2,66,2,129,14,56,16
u619501404,2,18,3128,97,6,0,0,1,2,0,0,0,1,2,0,0,0
u619551113,11,19,5788,126,7,0,0,1,2,0,0,27,2,6,0,5,0
u619557935,111,412,105883,444,20,0,1,3,4,1,1,54,2,65,3,37,6
u619570677,11,12,4072,132,8,0,0,2,1,0,0,0,4,3,5,2,0
u619613160,4,38,5818,182,8,0,0,1,2,0,0,50,1,4,0,0,0
u619616390,1,29,9088,130,10,0,0,1,4,0,3,0,1,0,0,1,0
u619631862,93,635,65344,358,22,0,0,2,5,2,0,78,2,40,5,38,8
u619646836,12,19,3136,128,9,0,0,0,3,0,0,42,2,6,6,0,0
u619670102,19,17,2972,147,12,0,1,1,2,1,0,58,3,5,3,11,0
u619672182,26,322,11148,227,13,0,1,1,4,1,3,42,2,10,6,8,2
u619677540,9,725,16253,478,18,0,1,3,6,0,0,44,2,3,2,2,2
u619718416,5,65,7489,237,12,0,0,1,2,1,0,80,2,2,2,1,0
u619728370,10,459,6492,235,11,0,0,2,2,1,0,60,1,5,1,2,2
u619765879,5,8,5069,180,9,0,0,1,1,2,0,53,2,0,1,1,0
u619785253,146,328,82999,196,12,0,1,1,3,1,0,51,2,85,7,46,8
u619785977,2,5,3134,148,1,0,0,0,0,0,0,0,1,1,1,0,0
u619799205,2,25,5582,55,4,0,0,0,2,0,0,0,1,2,0,0,0
u619809897,12,20,4175,339,12,1,0,2,3,0,1,0,3,5,5,2,0
u619819312,451,500,65311,291,13,0,0,2,3,2,0,66,2,230,47,136,38
u619850971,86,228,11354,219,11,0,0,1,3,1,1,53,1,73,2,9,2
u619868007,1,5590,5652,366,18,0,0,2,6,3,0,100,1,1,0,0,0
u619878272,3,18,3064,321,15,0,0,2,3,1,0,100,2,1,1,1,0
u619899291,4,71,15231,196,11,0,1,0,2,0,0,50,1,3,1,0,0
u619903722,6,18,3994,120,8,0,0,1,2,1,0,33,1,5,0,1,0
u619940813,2,890,8602,658,28,0,0,4,5,4,2,88,1,2,0,0,0
u619941915,6,66,52967,219,9,0,0,2,3,0,0,0,2,4,0,2,0
u619962892,1,338,21284,407,28,0,0,4,4,2,1,100,1,0,1,0,0
u620019898,14,106,8421,149,11,0,0,1,3,1,1,64,2,10,1,3,0
u620084012,400,365,45018,309,15,0,0,2,3,2,2,68,2,274,13,94,19
u620098028,12,73,9793,181,11,0,0,2,2,1,1,50,2,7,1,4,0
u620128827,3,17,2940,70,4,0,0,0,1,0,0,33,2,3,0,0,0
u620156187,11,32,3664,168,9,0,0,1,3,1,0,36,1,10,1,0,0
u620157187,78,631,197263,308,16,0,0,2,4,1,1,44,3,25,15,29,9
u620219777,11,37,5045,197,10,0,0,1,2,1,1,33,1,9,0,2,0
u620238824,126,539,26209,285,14,0,1,1,2,1,1,56,2,64,4,44,14
u620243078,8,332,9114,199,11,0,0,2,2,1,0,50,1,6,1,0,1
u620259318,25,694,12820,216,13,0,0,2,3,1,0,64,2,14,0,6,5
u620282458,1,148,9236,546,24,0,0,3,7,4,0,100,1,1,0,0,0
u620312182,2,20,3000,178,14,0,0,0,4,0,1,50,1,2,0,0,0
u620361502,4,25,7648,80,3,0,0,0,0,0,0,0,1,4,0,0,0
u620385569,2,20,5584,63,4,0,0,0,2,0,0,0,1,2,0,0,0
u620391685,2,17,2940,159,8,0,3,1,1,0,0,0,2,1,0,1,0
u620464724,53,615,19254,240,14,0,0,2,3,1,0,26,4,8,21,22,2
u620480037,456,471,67825,474,24,0,1,3,5,3,3,78,2,256,29,141,30
u620522035,2,18,3062,400,24,0,0,0,9,3,0,50,1,1,0,1,0
u620549327,7,17,2975,89,5,0,0,1,1,0,1,14,2,3,2,2,0
u620561029,1,27,9024,84,5,0,0,1,1,0,0,0,1,1,0,0,0
u620617652,34,331,100627,247,12,0,0,1,3,1,0,82,2,19,4,9,2
u620619899,2,84,4740,714,37,0,0,4,5,2,1,100,1,2,0,0,0
u620723955,1,20,5576,28,2,0,0,0,1,0,0,0,1,1,0,0,0
u620755070,56,298,16260,245,13,0,0,2,4,1,0,55,1,47,2,5,2
u620755587,211,489,94242,537,27,0,1,3,4,2,0,52,2,98,22,84,7
u620784458,2,25,7602,50,3,0,0,0,2,0,0,0,1,2,0,0,0
u620800450,2,21,6054,118,10,0,0,2,0,0,0,0,1,2,0,0,0
u620806894,97,486,18545,309,19,0,1,2,4,2,0,67,2,43,4,36,14
u620837437,2,17,2940,183,13,0,1,3,3,0,0,0,2,0,0,2,0
u620846115,166,141,11163,166,8,0,0,1,3,1,0,53,2,70,53,41,2
u620866522,1,78,3064,493,28,0,0,4,7,1,0,0,1,1,0,0,0
u620868411,234,372,25243,411,23,0,1,3,4,2,0,69,2,169,4,53,8
u620887998,2,20,5580,40,3,1,0,0,0,0,0,0,1,2,0,0,0
u620930357,2,17,2940,43,4,0,0,0,0,0,0,0,2,0,0,2,0
u620938137,16,576,104914,380,15,0,0,2,4,2,0,69,2,8,0,6,2
u620944332,2,40,3064,371,15,0,1,4,3,2,0,100,2,1,0,1,0
u620945921,186,598,80833,315,18,0,1,2,4,2,0,64,2,93,22,43,28
u620957676,1,6880,43084,354,17,0,0,2,6,3,0,100,1,1,0,0,0
u620998209,3,257,9909,668,28,0,0,4,5,2,1,67,1,3,0,0,0
u621042888,1,17,2940,79,5,0,0,1,0,0,0,0,1,1,0,0,0
u621084859,38,11,2578,143,8,0,0,1,3,1,0,35,5,11,21,6,0
u621090425,3,380,7416,332,18,0,1,0,4,3,1,83,1,3,0,0,0
u621091570,2,17,3002,241,16,0,2,2,5,0,2,0,1,2,0,0,0
u621100542,39,366,48494,332,18,0,4,1,3,1,1,64,2,22,2,12,3
u621108785,1,173,38256,131,6,1,0,0,3,0,0,0,1,1,0,0,0
u621225737,10,608,15014,307,15,0,0,1,3,1,1,20,3,3,2,5,0
u621234548,1,70,7000,205,12,0,0,1,0,3,0,67,1,1,0,0,0
u621345513,53,230,63301,381,17,0,0,2,4,2,0,47,2,30,4,18,1
u621363965,1,280,5616,485,28,0,0,2,5,4,0,75,1,1,0,0,0
u621374073,2,17,3000,123,9,1,0,1,2,0,0,50,1,2,0,0,0
u621374656,1,38,5344,210,12,1,0,0,2,0,1,0,1,1,0,0,0
u621389035,1,29,9036,158,11,0,0,1,6,0,0,0,1,0,0,1,0
u621417390,5,32,5880,165,8,0,0,1,0,1,0,33,1,5,0,0,0
u621509373,1,20,8996,190,12,0,1,1,3,0,0,0,1,0,0,1,0
u621509924,109,552,10405,309,17,0,0,2,3,2,2,54,2,49,15,22,23
u621509943,4,281,10048,450,21,0,0,2,4,2,0,100,1,4,0,0,0
u621527413,1,17,2940,52,3,0,0,0,2,0,0,0,1,0,1,0,0
u621559787,6,18,3021,183,12,0,0,2,4,1,0,83,2,3,0,3,0
u621582427,7,130,12559,287,15,0,0,1,5,1,0,26,2,4,0,3,0
u621596556,40,433,12878,212,14,0,0,3,2,1,0,40,2,21,2,12,5
u621674426,29,95,3291,113,5,0,0,1,1,0,0,19,1,26,1,1,1
u621676340,20,1238,15828,528,21,0,1,2,2,1,0,45,1,20,0,0,0
u621699252,4,576,10702,429,23,0,2,2,5,4,1,48,1,2,0,2,0
u621745877,3,44,3355,219,10,0,1,2,3,1,0,100,2,1,0,2,0
u621836526,3,17,3021,177,9,1,0,0,3,1,1,67,1,3,0,0,0
u621841217,2,77,64606,344,16,0,1,1,6,3,2,100,2,1,0,1,0
u621895578,2,2550,5654,430,22,0,0,2,6,4,2,100,1,2,0,0,0
u621935300,24,586,62743,441,23,0,1,2,4,3,2,58,2,6,10,6,2
u621946186,2,17,3002,204,14,0,2,1,3,1,0,100,1,2,0,0,0
u621973394,1,20,5576,38,2,0,0,0,1,0,0,0,1,1,0,0,0
u621997536,57,3854,26474,380,16,0,0,2,4,3,1,63,2,27,8,10,11
u621998662,35,79,4610,219,14,0,0,2,3,1,1,34,2,13,6,16,0
u622011073,58,129,4754,95,3,0,0,0,1,0,0,38,2,41,6,9,2
u622011863,2,86,13278,212,12,0,0,2,3,0,2,50,1,2,0,0,0
u622015302,4,12,4255,350,25,0,2,0,9,1,0,0,4,0,0,4,0
u622035513,1,135,8088,807,29,0,0,1,7,2,0,100,1,1,0,0,0
u622045059,244,282,18659,1234,37,0,0,3,5,2,2,72,2,162,6,63,13
u622047241,20,398,295169,430,22,0,0,5,4,1,0,20,1,11,4,2,3
u622070196,1,150,12484,133,7,0,0,1,0,0,0,0,1,0,0,1,0
u622088062,23,582,113617,489,22,0,2,3,3,1,0,74,2,13,6,4,0
u622138952,3,331,19867,175,13,0,1,1,3,1,0,67,1,3,0,0,0
u622169907,3,18,2981,149,8,0,0,1,5,0,2,0,1,2,0,1,0
u622238957,5,18,5402,217,12,0,0,3,3,0,0,0,1,5,0,0,0
u622255286,12,728,46852,350,19,0,0,3,5,2,0,62,1,9,0,1,2
u622277165,1,17,2940,84,6,0,1,1,1,0,1,0,1,1,0,0,0
u622349926,5,20,3342,247,15,0,0,1,4,1,0,60,2,2,3,0,0
u622389917,1,20,7488,103,3,0,0,0,0,2,0,100,1,1,0,0,0
u622489926,2,18,3002,88,6,0,0,1,2,0,1,50,1,2,0,0,0
u622512577,1,95,61040,81,6,0,0,1,0,0,0,0,1,1,0,0,0
u622523700,62,566,70653,396,18,0,0,2,4,2,0,70,2,31,7,18,6
u622568141,5,94,11390,1126,55,0,6,8,7,0,5,0,2,1,4,0,0
u622570247,209,478,37629,295,15,0,0,2,3,1,0,57,2,123,12,48,26
u622619345,2,17,3000,193,10,0,0,0,4,0,1,0,1,2,0,0,0
u622743384,5,202,13120,170,11,0,0,1,1,1,0,40,2,2,2,1,0
u622748505,2,2119,260144,578,37,0,0,3,8,5,0,80,2,0,2,0,0
u622847899,71,649,16584,229,13,0,0,1,3,1,0,71,2,43,5,11,12
u622849299,1,30,6036,735,34,0,0,3,9,4,0,75,1,1,0,0,0
u622878217,5,19,3014,310,19,0,0,6,4,1,0,80,1,2,0,3,0
u622879241,3,20,9077,113,8,0,0,2,0,0,0,0,2,2,0,1,0
u622912304,21,3440,18294,784,38,0,1,3,6,4,1,81,1,21,0,0,0
u622982727,4,5,1914,47,4,0,0,0,2,0,0,0,2,1,3,0,0
u622989637,2,20,5576,47,4,0,0,0,2,0,0,0,1,2,0,0,0
u622997262,7,44,12666,230,13,0,0,3,2,0,0,29,1,7,0,0,0
u623036684,14,281,9789,340,18,0,0,3,4,1,0,43,2,7,1,5,1
u623052494,9,175,5212,286,15,0,0,2,5,2,1,67,2,3,4,2,0
u623060596,1,24,9148,96,5,0,0,1,0,0,0,0,1,0,1,0,0
u623065116,28,18,3426,163,11,0,0,1,2,0,0,25,1,20,2,6,0
u623094203,8,300,61956,343,21,0,2,2,4,2,1,75,2,4,1,3,0
u623115612,2,50,5990,347,19,0,1,2,2,0,0,0,1,0,1,1,0
u623167544,7,27,6742,358,17,0,0,2,4,2,0,64,1,5,1,1,0
u623224705,3,201,12836,248,14,0,0,2,4,1,0,67,1,3,0,0,0
u623231048,338,544,58097,515,26,0,0,3,4,3,0,71,2,204,21,73,40
u623245093,1,17,2940,158,1,0,0,1,0,0,0,0,1,0,1,0,0
u623245758,4,20,7534,59,4,0,0,0,0,0,0,25,1,3,0,1,0
u623270249,1,26,8964,31,2,0,0,0,1,0,0,0,1,1,0,0,0
u623270342,1,20,5976,176,10,0,0,0,3,2,0,50,1,1,0,0,0
u623275452,4,25,7541,68,3,0,0,0,0,0,0,25,1,2,0,1,0
u623283955,105,695,51253,331,20,0,0,2,5,2,1,69,2,53,10,32,10
u623349537,185,71,6888,285,13,0,0,2,2,1,1,51,1,141,10,32,2
u623398542,2,596,76068,332,22,0,0,2,6,2,0,100,1,2,0,0,0
u623411623,4,18,3062,268,18,0,0,1,5,2,0,100,4,1,3,0,0
u623493180,18,46,9531,237,9,0,0,1,2,0,1,33,2,13,0,5,0
u623500441,6,22,5757,147,8,0,0,1,1,1,0,19,1,6,0,0,0
u623516423,11,17,3008,93,5,0,0,1,1,0,0,9,2,6,0,5,0
u623599339,8,44,6120,196,10,0,0,2,1,1,0,25,1,8,0,0,0
u623601489,59,998,75439,350,13,0,0,1,3,2,0,64,2,25,6,15,13
u623659526,89,520,19541,527,27,0,1,2,4,1,1,65,2,38,8,39,4
u623677535,8,297,7024,172,11,1,0,2,2,0,1,38,1,7,0,0,1
u623687794,470,411,49874,305,14,0,0,2,4,2,0,66,2,237,50,154,29
u623728015,6,24,4497,156,8,0,0,1,3,1,1,83,1,6,0,0,0
u623735583,32,222,5123,150,9,0,0,1,3,1,0,47,2,20,4,6,2
u623804117,1,18,2940,76,4,0,0,1,1,0,0,0,1,1,0,0,0
u623814058,156,241,18685,165,8,0,0,1,2,1,1,44,2,102,6,40,8
u623819879,791,947,123186,2205,86,0,3,8,16,6,2,76,3,376,88,271,50
u623827446,14,16,5474,103,6,0,0,0,3,0,0,11,2,7,4,2,0
u623894175,43,23,6270,243,10,0,0,0,3,1,0,73,6,9,7,22,0
u623953567,53,100,6442,170,11,0,0,2,2,0,0,32,2,26,7,19,1
u623954643,8,274,9452,690,31,0,2,3,5,2,0,81,1,6,0,2,0
u623958996,4,307,3064,598,24,0,0,3,4,5,1,100,4,1,0,3,0
u623985331,4,4628,19472,451,29,0,0,2,6,2,2,69,1,4,0,0,0
u623996423,31,70,5418,120,4,0,0,1,1,0,0,11,1,23,3,4,0
u624075921,30,198,29298,167,11,0,0,1,2,1,0,47,2,12,2,15,1
u624160088,12,342,3148,647,34,0,0,4,7,4,3,100,12,1,7,4,0
u624183350,12,712,12048,1202,41,0,0,9,6,3,0,75,2,4,0,5,3
u624190157,23,1083,9521,302,17,0,0,3,3,1,0,46,2,6,5,5,7
u624218488,19,796,16941,443,22,0,0,4,4,2,0,84,3,6,3,4,6
u624255537,1,17,2940,95,8,0,0,1,2,0,2,0,1,1,0,0,0
u624256236,1,195,68908,56,3,0,0,1,1,0,0,0,1,1,0,0,0
u624281900,22,749,12054,214,14,0,0,2,3,1,0,59,2,7,6,5,4
u624320458,1,19,2940,25,1,0,0,0,0,0,0,0,1,1,0,0,0
u624324865,1,20,5572,28,3,0,0,0,1,0,0,0,1,1,0,0,0
u624383803,1,17,3060,214,13,0,0,2,3,1,2,100,1,1,0,0,0
u624421935,7,1810,21585,187,12,0,0,1,4,2,0,100,7,0,1,4,2
u624454021,3,27,7525,192,11,0,0,1,3,1,0,100,2,3,0,0,0
u624454569,2,18,3000,210,14,0,0,6,2,0,0,0,1,2,0,0,0
u624455250,5,50,9128,94,6,0,0,1,1,0,0,20,1,4,0,1,0
u624475441,115,101,7377,171,7,0,0,1,2,1,1,42,2,88,5,20,2
u624480730,1,20,5984,209,12,0,0,0,4,2,0,50,1,1,0,0,0
u624533266,25,876,20591,422,23,0,0,2,4,2,0,84,2,12,0,7,6
u624613992,177,309,27207,181,9,0,0,1,2,1,0,55,2,102,18,51,6
u624617831,139,430,37148,582,29,0,3,4,5,1,0,67,2,76,15,37,11
u624645160,2,209,25060,214,8,0,0,0,2,2,0,100,2,1,0,1,0
u624672277,7,29,5939,177,8,0,0,2,1,1,0,26,1,7,0,0,0
u624678420,4,17,2940,80,5,0,0,1,1,0,0,0,4,1,2,1,0
u624689667,113,297,64610,248,12,0,0,1,3,1,1,45,2,67,4,39,3
u624696727,130,673,80379,786,32,0,0,3,6,2,1,66,2,64,10,36,20
u624779726,2,22,9238,688,42,0,6,2,8,4,6,50,1,1,1,0,0
u624804142,1,17,3060,225,12,0,0,2,3,2,2,100,1,0,1,0,0
u624812250,2,30,8996,63,4,0,0,1,0,0,0,0,2,1,1,0,0
u624814920,2,66,6594,236,15,0,0,3,2,0,0,50,1,1,0,1,0
u624914682,6,13,3702,170,8,0,0,0,2,2,0,33,2,3,2,1,0
u625007136,26,871,21200,703,33,0,4,4,7,2,0,82,3,7,1,14,4
u625007758,4,116,64665,105,10,0,0,1,1,0,0,25,2,1,0,3,0
u625017931,2,17,3000,174,9,0,0,0,2,0,0,50,1,2,0,0,0
u625036695,1,21,3188,291,19,0,2,1,2,1,0,100,1,1,0,0,0
u625046108,160,312,77266,428,26,0,0,3,5,2,2,74,1,111,8,34,7
u625082754,1,19,2940,32,1,0,0,0,0,0,0,0,1,1,0,0,0
u625092455,6,367,42274,695,30,0,2,5,5,2,0,47,2,1,0,4,1
u625094556,2,42,9124,255,10,0,0,2,2,3,0,100,1,2,0,0,0
u625124914,6,366,9517,161,6,0,0,0,3,1,1,67,1,4,1,0,1
u625255205,114,833,113882,350,20,0,2,2,4,1,0,53,3,23,16,56,19
u625257971,16,541,7190,296,18,0,0,2,5,2,0,69,2,7,1,4,4
u625258197,2,34,9190,588,28,0,0,5,3,0,0,0,2,1,0,1,0
u625428807,2,18,3062,162,8,0,0,1,2,1,0,100,1,2,0,0,0
u625436307,3,462,30776,446,20,0,1,2,3,1,0,67,2,1,2,0,0
u625457055,1,22,8880,88,5,0,0,1,1,0,0,0,1,1,0,0,0
u625485449,17,174,14851,434,22,0,0,3,3,1,1,35,2,5,3,9,0
u625495026,52,154,6408,189,8,0,0,2,2,1,0,54,2,25,7,18,2
u625523186,1,30,7384,388,20,0,0,3,7,3,0,67,1,1,0,0,0
u625526274,1,20,5572,28,2,0,0,0,1,0,0,0,1,1,0,0,0
u625549378,57,319,13995,340,20,0,1,3,4,1,1,63,2,22,9,20,6
u625554679,55,445,11114,341,17,0,1,1,4,2,1,65,1,41,1,6,7
u625582050,1,4211,87896,1320,55,0,0,5,5,8,0,100,1,0,0,0,1
u625611554,1,17,2940,120,7,0,0,1,3,0,2,0,1,1,0,0,0
u625625662,2,24,9072,70,3,0,0,0,2,0,0,0,2,0,2,0,0
u625640276,5,20,5782,107,5,0,0,0,2,0,0,0,1,5,0,0,0
u625729943,309,707,182543,666,30,0,2,3,6,2,2,67,2,145,32,88,44
u625741705,11,16,2938,178,10,0,0,1,3,0,1,45,2,7,3,1,0
u625806423,51,93,6107,334,16,0,0,2,3,2,0,51,1,51,0,0,0
u625811641,8,977,7417,267,14,0,0,2,3,1,1,38,1,3,3,1,1
u625864724,80,134,14705,184,10,0,0,1,3,1,0,50,1,60,7,11,2
u625891342,1,18,3064,242,10,0,0,3,1,0,0,0,1,1,0,0,0
u625910349,1,20,5620,607,39,0,3,3,7,3,0,0,1,1,0,0,0
u625920333,85,303,13240,714,134,0,0,2,2,1,0,41,2,44,8,30,3
u625956509,1,24,9036,101,8,0,1,1,2,0,0,0,1,1,0,0,0
u625963200,297,407,22220,224,13,0,0,2,3,1,1,67,2,152,12,103,30
u625998290,1,18,3064,210,12,0,0,0,8,1,0,100,1,1,0,0,0
u626000772,52,530,12315,341,17,0,4,1,4,1,2,59,2,31,6,10,5
u626011428,28,192,9377,188,10,0,1,1,2,0,0,11,3,6,2,20,0
u626035767,2,135,9842,122,11,0,0,1,2,0,0,0,2,1,1,0,0
u626055733,1,18,3060,161,10,0,0,3,2,0,0,0,1,1,0,0,0
u626113839,1,17,3064,409,27,0,0,2,3,2,0,50,1,1,0,0,0
u626157306,5,77,17190,197,16,0,0,2,7,0,0,0,5,1,0,4,0
u626183223,8,1359,308258,561,24,0,1,2,8,2,0,100,2,3,1,2,2
u626217906,177,470,78491,346,18,0,1,3,4,1,0,54,2,73,10,76,18
u626224620,9,792,60792,291,14,0,0,1,4,2,0,76,2,4,0,5,0
u626228246,243,121,10893,177,9,0,0,1,2,1,1,47,2,106,30,100,7
u626250169,2,28,9126,130,8,0,0,1,2,0,0,0,2,1,0,1,0
u626266743,63,1286,2037,536,26,0,0,3,6,3,3,81,6,10,48,3,2
u626333412,2,18,2940,106,8,0,0,1,2,0,0,50,1,2,0,0,0
u626337957,386,386,49688,340,16,0,0,2,4,2,1,66,2,170,52,141,23
u626348847,10,490,9062,610,25,0,5,2,4,2,0,90,2,2,3,4,1
u626361595,2,2110,96246,830,44,0,0,4,10,4,2,29,2,0,1,1,0
u626462121,2,15,4280,34,3,0,0,0,1,0,0,0,2,1,0,1,0
u626464560,22,984,85337,382,16,0,1,2,3,2,0,57,2,9,0,4,9
u626467464,45,178,8670,220,12,0,0,2,4,1,0,60,2,29,6,8,2
u626468554,283,338,29064,392,24,0,1,3,4,2,1,66,2,154,17,99,13
u626482123,31,195,18065,191,11,0,0,2,2,1,0,52,1,17,0,13,1
u626529075,16,429,8984,201,14,0,0,2,3,1,1,34,2,6,0,8,2
u626531089,1,17,2940,80,6,0,0,1,1,0,0,0,1,1,0,0,0
u626595726,7,197,32101,256,11,0,0,1,3,1,0,64,1,6,0,1,0
u626618167,1,2106,44704,254,12,0,0,1,3,2,0,100,1,0,0,0,1
u626665035,4,138,5759,66,4,0,0,0,1,0,0,0,1,4,0,0,0
u626679396,3,767,17449,275,20,0,1,2,5,2,3,100,1,1,1,0,1
u626684023,104,267,10453,182,8,0,0,1,2,1,1,50,2,79,4,15,6
u626730063,1,34,9192,231,18,0,0,7,2,0,1,0,1,1,0,0,0
u626815045,2,2109,40580,564,24,0,0,0,12,4,3,100,2,0,0,2,0
u626838615,44,1200,8145,262,13,0,0,1,2,2,0,46,1,31,0,10,3
u626840743,2,2108,21238,204,9,0,1,0,2,2,0,100,2,0,1,0,1
u626881006,6,713,4227,224,12,0,0,2,3,1,0,33,2,3,0,1,2
u626881915,272,550,73699,273,14,0,0,2,3,2,0,60,2,150,30,64,28
u626891113,123,582,59097,382,20,0,1,2,5,2,0,60,2,55,15,37,16
u626932242,8,314,6456,817,38,0,0,3,7,3,0,77,1,8,0,0,0
u627002197,32,17,5520,129,5,0,0,1,1,1,0,18,5,5,9,9,0
u627009628,4,17,3032,222,18,0,0,2,8,0,2,0,1,0,4,0,0
u627057223,17,382,40842,243,12,0,0,2,2,1,0,73,2,10,1,4,2
u627089907,2,18,3060,133,10,0,1,1,4,0,0,0,2,1,0,1,0
u627143908,41,773,18068,469,22,0,2,3,6,2,0,69,2,14,4,14,9
u627147604,13,347,25394,116,7,0,0,1,1,1,1,54,2,6,1,6,0
u627162307,18,20,5628,218,10,0,0,2,2,1,1,33,1,18,0,0,0
u627170112,1,61,9308,125,11,0,0,1,4,1,0,100,1,1,0,0,0
u627211091,5,95,71778,346,15,0,0,1,2,1,0,40,1,5,0,0,0
u627213696,11,20,3756,77,4,0,0,1,1,0,0,18,2,4,1,6,0
u627234757,90,210,8978,216,11,0,0,1,3,1,1,54,2,63,2,21,4
u627283301,14,21,3379,220,14,0,0,1,3,1,1,46,2,8,5,1,0
u627286908,1,17,2940,35,1,0,0,0,0,0,0,0,1,1,0,0,0
u627325970,46,166,8622,412,17,0,0,2,4,1,1,62,1,26,8,11,1
u627327835,19,68,53429,265,15,0,1,2,3,1,0,53,2,10,0,9,0
u627348629,4,28,7708,299,12,0,0,0,3,2,0,52,2,2,0,2,0
u627417051,450,646,93069,700,38,0,2,4,6,3,2,70,2,265,16,105,64
u627434558,10,17,2964,119,6,0,0,1,2,0,0,10,1,10,0,0,0
u627530854,52,39,5221,148,8,0,0,1,2,0,0,31,1,40,5,7,0
u627550306,16,246,12063,231,16,0,0,3,3,1,0,75,2,6,7,2,1
u627585607,8,45,6245,212,8,0,0,1,1,1,0,26,1,8,0,0,0
u627600101,376,1073,125368,933,45,0,1,6,7,4,1,70,4,145,23,141,67
u627612495,37,41,5805,155,8,0,0,1,2,1,0,43,1,37,0,0,0
u627641877,2,1255,28506,594,36,0,0,3,8,3,0,67,1,2,0,0,0
u627655207,21,712,22142,1020,42,0,4,6,8,2,1,100,7,5,3,11,2
u627674248,23,224,10836,132,9,0,0,1,2,1,0,41,1,13,3,6,1
u627691992,82,199,9632,122,7,0,0,1,1,0,1,22,1,70,0,10,2
u627747800,14,284,7427,607,26,0,3,2,4,1,0,71,1,9,0,4,1
u627784683,2,17,3064,426,22,0,0,1,8,2,1,100,2,0,2,0,0
u627803856,326,339,64514,268,14,0,0,2,3,1,0,55,2,232,18,60,16
u627865061,17,279,12682,153,9,0,0,1,2,1,0,41,2,10,4,1,2
u627886394,25,507,88580,474,19,0,1,2,5,1,1,44,2,9,2,12,2
u627893595,9,23,7616,147,6,0,0,1,1,1,0,17,1,9,0,0,0
u627927445,19,76,8855,172,10,0,0,2,2,1,0,58,1,19,0,0,0
u627934558,1,70,73592,140,9,0,0,2,3,1,2,100,1,1,0,0,0
u628018347,58,621,24827,235,12,0,0,1,3,1,2,63,1,39,2,6,11
u628030139,3,20,5585,58,3,0,0,0,1,0,1,0,1,3,0,0,0
u628047647,6,35,4839,196,12,0,0,2,2,0,0,33,1,5,0,1,0
u628056587,1,21,8968,105,10,0,0,1,3,0,0,0,1,1,0,0,0
u628070051,35,28,9306,123,8,0,0,1,1,0,0,3,2,23,0,12,0
u628085847,2,17,3000,252,14,0,0,2,2,1,0,50,1,2,0,0,0
u628151901,11,232,28937,197,9,0,0,1,2,1,1,27,2,5,2,3,1
u628158887,55,947,16609,353,17,0,1,1,4,2,2,81,3,19,4,11,21
u628161625,1,23,9004,204,13,0,0,3,1,0,0,0,1,1,0,0,0
u628175634,3,17,2940,146,4,0,0,1,1,0,0,0,2,2,0,1,0
u628253919,2,18,3064,599,35,0,0,6,5,2,2,100,2,1,0,1,0
u628262476,30,298,16766,191,9,0,0,1,2,1,0,35,1,25,3,2,0
u628279257,9,8,2537,54,5,0,0,0,3,0,0,0,4,3,6,0,0
u628285938,109,355,89744,412,23,0,2,2,3,1,1,63,2,71,7,27,4
u628299064,10,501,10983,181,11,0,0,1,2,1,0,37,2,2,0,7,1
u628335443,192,383,60737,296,15,0,0,2,4,1,1,57,2,137,4,33,18
u628341073,9,18,3660,188,7,0,0,1,2,0,0,33,2,4,4,1,0
u628375749,6,44,8867,94,7,0,0,1,2,0,0,33,2,3,3,0,0
u628415934,11,24,3834,227,14,0,0,2,3,1,2,36,1,9,0,2,0
u628418773,9,292,5965,149,6,0,0,1,0,0,0,11,3,1,1,7,0
u628420972,1,20,5600,94,5,0,0,0,0,0,0,0,1,1,0,0,0
u628450150,6,1529,9124,141,12,0,0,2,3,1,1,33,6,0,0,4,2
u628494808,2,17,3000,148,9,0,0,1,3,0,0,50,1,2,0,0,0
u628538573,15,349,7538,337,16,0,0,2,4,2,0,60,2,8,1,4,2
u628578430,4,699,17657,440,14,0,2,2,4,2,2,100,1,2,0,1,1
u628581330,112,367,39884,219,10,0,0,1,3,1,0,50,2,61,9,34,8
u628583308,122,460,39069,997,38,0,2,4,6,3,3,92,1,82,7,23,10
u628586611,3,39,3064,106,2,0,0,0,1,0,0,0,2,1,0,2,0
u628597699,8,93,5108,232,10,0,0,1,3,0,0,0,8,3,0,5,0
u628633224,33,476,17425,368,17,0,0,3,3,2,0,60,2,15,2,12,4
u628696779,3,20,2816,1076,49,0,7,6,6,4,0,100,3,1,2,0,0
u628707847,154,536,82604,246,14,0,0,1,4,1,0,63,2,81,10,45,18
u628720626,2,560,11852,690,24,0,2,2,4,4,0,92,1,2,0,0,0
u628732336,43,22,5418,234,12,0,0,2,1,1,0,34,3,17,13,12,0
u628758223,5,82,4609,244,16,0,0,1,3,2,0,45,2,2,1,2,0
u628794221,41,260,22286,247,14,0,0,1,3,1,1,64,2,24,2,13,2
