user_id,submission_count,avg_code_size,min_cpu_time,max_cpu_time,avg_memory,avg_total_lines,avg_line_spacing,avg_total_comments,avg_if_else_count,avg_total_variables,avg_loop_count,avg_capitalized_variable_names,avg_percentage_for_loops,acceptance_rate,submissions_per_month
u486885312,100,3253.59,22,2206,11178.04,140,0.3,55,8,10,3,2,98,74,50
u486908386,21,212.1,17,2105,6883.62,10,0.04,0,1,2,1,2,72,61.9,4
u486957057,8,212.75,21,153,10744,14,0.39,0,2,1,0,1,38,87.5,2
u486972540,16,40.56,0,20,2374,2,0.08,0,0,0,0,0,0,12.5,16
u486976726,1,622,301,301,66924,31,0.36,2,1,4,1,0,100,0,1
u486990800,51,324.43,17,2112,15820.55,19,0.25,0,2,4,1,2,67,29.41,9
u487023207,1,115,29,29,9000,5,0,0,1,1,0,0,0,100,1
u487044104,16,190.25,17,126,4886.75,10,0.13,0,0,3,0,1,75,50,8
u487044452,99,283.15,17,3311,27259.96,13,0.02,0,1,2,1,1,48,47.47,15
u487172668,1,148,65,65,61964,7,0,0,2,1,0,0,0,100,1
u487183818,2,79,32,33,9126,5,0,0,1,0,0,0,0,50,2
u487252913,16,727.38,17,712,13643.25,29,0.42,1,2,4,0,1,57,68.75,4
u487288850,67,72.64,21,30,9026.99,3,0.01,0,0,0,0,0,9,62.69,34
u487318823,3,69.67,20,20,5610.67,3,0.33,0,0,0,0,1,0,100,3
u487330611,22,227.41,20,130,5681.09,9,0.1,0,1,1,1,1,28,95.45,6
u487332991,8,212.88,63,191,79119,13,0.02,0,2,4,0,3,25,37.5,8
u487342868,13,267.31,17,2182,230190.46,11,0.03,0,1,3,0,0,52,23.08,13
u487425534,1,29,20,20,5572,2,0,0,0,1,0,0,0,100,1
u487476769,3,1337.67,17,18,3064,65,0.36,5,2,11,5,0,80,33.33,3
u487575070,25,296.8,22,2208,44458.08,18,0.45,1,1,3,1,2,64,12,25
u487594898,145,230.41,17,2207,15935.06,11,0.05,0,1,2,1,2,62,53.1,19
u487641373,1,98,17,17,2940,4,0,0,0,2,0,0,0,100,1
u487767879,60,282.22,17,2362,15377.33,14,0.1,0,1,2,1,2,64,36.67,12
u487793184,2,600,350,1260,25820,21,0.09,1,1,5,3,3,84,100,1
u487860958,1,187,18,18,3060,12,0,0,1,4,1,3,100,100,1
u487861672,55,1550.62,20,29990,19167.49,66,0.34,1,4,6,2,2,76,65.45,7
u487875853,1,219,17,17,3060,14,0.18,0,3,4,1,0,100,100,1
u487897733,3,183.33,17,17,3022.67,10,0.07,0,0,4,0,0,67,66.67,3
u487912311,1,138,30,30,9020,10,0.29,0,1,4,1,1,100,100,1
u487965307,1,115,25,25,9144,9,0.14,0,1,4,0,3,0,0,1
u488016167,11,149.64,10,2105,5302.18,7,0.08,0,0,2,0,0,19,9.09,3
u488038316,49,378.29,0,40000,6336.49,20,0.51,1,1,2,1,1,68,46.94,25
u488056536,5,97.4,17,18,2964.8,9,0.27,0,2,1,0,1,0,60,5
u488078009,1,41,21,21,3064,2,0,0,0,1,0,0,0,100,1
u488127128,190,205.6,17,2105,6789.87,9,0.09,0,1,2,0,1,46,67.37,22
u488159497,6,83,20,20,5752,3,0,0,0,0,0,0,9,100,3
u488166532,7,169.71,20,20,5744.57,10,0.18,0,1,1,0,0,22,100,7
u488167969,11,564.55,17,2122,314344.73,29,0.22,0,2,4,1,0,37,27.27,6
u488178971,180,206.47,17,2227,18460.36,11,0.09,0,1,2,0,2,49,57.22,26
u488179164,1,167,19,19,3060,12,0.22,1,0,5,1,3,0,100,1
u488219351,6,193.83,23,30,9086,14,0.12,0,4,0,0,0,17,66.67,3
u488231174,5,965.8,30,3180,35250.4,51,0.27,1,4,6,2,1,80,100,2
u488272873,31,229.55,17,2207,11905.16,11,0.07,0,2,3,0,2,42,51.61,5
u488352661,1,127,17,17,3064,7,0.2,0,1,2,0,2,0,100,1
u488362433,4,121.5,18,61,19267,9,0.26,0,1,1,0,0,25,100,2
u488380455,1,69,17,17,2940,7,0.2,0,1,2,0,0,0,100,1
u488401358,498,1028.2,17,4309,169593.74,45,0.13,0,5,7,4,2,78,51,63
u488424305,15,189.93,17,2105,5449.6,11,0,0,1,3,0,0,60,33.33,5
u488425259,1,39,20,20,5576,2,0,0,0,1,0,0,0,100,1
u488461508,9,182.67,17,277,23420.44,7,0,0,0,4,0,0,67,55.56,5
u488493347,9,1400,1196,2210,91784,47,0.17,0,5,11,5,1,40,11.11,9
u488497128,22,334.91,17,2111,9914.36,17,0.32,0,1,3,1,1,49,59.09,2
u488499243,3,119,17,20,2981.33,7,0,0,0,4,0,1,34,66.67,3
u488515322,4,200.25,30,40,6545,10,0.54,1,0,0,0,0,0,100,4
u488601719,37,272.03,0,40000,11934.16,14,0.1,0,1,3,1,1,51,48.65,19
u488611616,21,304.24,17,2108,12953.52,16,0.19,0,2,4,0,2,48,33.33,11
u488636998,47,247.7,17,2205,15477.45,13,0.17,0,1,3,1,1,54,82.98,5
u488646284,8,108.25,17,2207,13450,6,0.06,0,0,1,0,0,25,87.5,2
u488665817,6,165.33,21,2206,16879.33,9,0.12,0,1,2,0,2,17,50,3
u488670118,58,398.78,17,3308,38688.34,21,0.26,0,3,3,1,0,62,46.55,12
u488707766,1,94,20,20,5588,5,0,0,0,4,0,0,0,100,1
u488737015,11,237.27,17,20,2983.64,12,0.1,0,2,3,1,1,52,27.27,11
u488805026,2,61.5,17,17,2940,6,0.2,0,1,1,0,0,0,50,1
u488841783,2,260,29,51,9102,12,0.04,0,2,2,1,0,50,100,2
u488842924,1,817,960,960,42908,39,0.2,6,2,9,4,0,100,100,1
u488878376,2,61,17,18,2940,6,0.12,0,0,1,0,0,0,100,1
u488884575,160,279.58,16,3312,14498.08,14,0.08,0,1,3,1,1,58,52.5,16
u488925368,10,486.3,17,24,3868,30,0.52,0,1,4,1,2,52,40,4
u488928575,19,310.21,17,461,4839.79,19,0.44,0,1,3,1,0,54,78.95,4
u488934106,181,354.26,17,2207,30876.13,18,0.38,0,2,2,1,1,54,56.91,21
u489019134,1,33,17,17,2940,2,0,0,0,1,0,0,0,100,1
u489061952,17,363.06,17,2170,83425.18,19,0.09,0,2,4,2,2,89,29.41,6
u489071923,15,236.67,20,30,7669.87,10,0.01,0,0,3,1,0,57,46.67,8
u489075504,1,219,215,215,9204,15,0.4,0,1,2,1,0,0,0,1
u489078279,1,204,48,48,2940,13,0.5,0,2,1,0,0,0,100,1
u489104047,1,141,19,19,3188,7,0,0,0,4,1,1,100,100,1
u489108157,30,307.57,17,2104,7858.13,16,0.04,0,2,3,0,1,49,63.33,15
u489124637,284,392.52,17,3310,66801.28,19,0.18,1,2,4,1,3,59,52.82,18
u489136758,18,403,17,2127,35677.11,22,0.2,0,1,5,2,3,66,27.78,18
u489143264,4,281.75,17,20,3125,18,0.13,0,0,3,1,0,50,25,4
u489153633,38,349.53,17,2110,11458.32,18,0.05,0,3,3,0,1,41,15.79,10
u489155878,65,434.2,17,2224,41619.57,27,0.22,3,2,4,1,2,52,35.38,11
u489175813,7,277.43,163,525,39955.43,17,0.15,0,1,4,2,1,58,85.71,3
u489186465,27,201.3,162,2109,40917.63,11,0.28,0,0,2,1,1,60,85.19,27
u489197691,1,70,17,17,2940,6,0.25,0,1,0,0,0,0,100,1
u489235481,1,416,18,18,3064,18,0,4,1,4,0,0,0,100,1
u489247698,60,375.07,18,3389,126867.87,20,0.22,1,1,5,1,3,81,48.33,12
u489273529,3,185,17,302,12073.33,10,0.32,1,1,1,0,0,67,33.33,3
u489277636,7,599.14,17,1360,27927.43,20,0.02,0,2,5,2,0,79,42.86,7
u489302942,5,754.8,2114,2206,154425.6,35,0.13,0,4,7,6,0,75,0,3
u489315616,45,188.6,17,2104,5528.53,8,0.01,0,1,2,0,0,54,66.67,15
u489396453,12,455.58,0,26640,5014.33,19,0.27,0,2,5,1,1,44,75,3
u489405331,5,128.2,21,31,9032,4,0,0,2,0,0,0,0,20,5
u489417537,4,42,0,20,4180,3,0,0,0,0,0,0,0,50,4
u489431789,3,484.67,17,2105,16200,26,0.24,1,3,5,3,2,95,66.67,3
u489432693,17,213.71,20,80,5932.47,11,0.17,0,1,1,1,1,42,100,17
u489528448,2,48.5,20,20,5580,3,0,0,0,2,0,0,0,100,2
u489559146,7,174,17,98,4756.57,9,0.15,0,0,3,0,2,43,100,4
u489585760,7,129.14,17,19,2992.57,9,0.25,0,2,2,0,0,29,71.43,7
u489600973,7,157,10,23,4652,10,0.11,0,1,2,0,1,43,42.86,2
u489636188,3,140.33,28,2205,9050.67,9,0,0,1,2,0,0,34,66.67,3
u489691149,70,368.74,20,3311,43809.54,17,0.13,0,2,3,2,0,71,57.14,18
u489697674,1,51,18,18,2940,2,0,0,0,0,0,0,0,100,1
u489717595,6,101.83,26,31,9067.33,7,0.24,0,1,1,0,1,17,83.33,3
u489730338,5,434.2,17,36,3809.6,25,0.03,2,3,8,1,3,60,40,5
u489762173,213,297.25,16,2206,10663.66,17,0.37,0,1,3,1,2,52,50.23,27
u489797136,7,126,17,18,3027.43,6,0.02,0,1,1,0,1,58,28.57,4
u489809100,2,158,10,10,6212,10,0.36,0,0,2,1,0,75,0,2
u489873957,4,203,10,470,5595,11,0.16,0,1,2,1,0,25,100,4
u489876484,7,880.29,60,3510,21311.43,37,0.19,5,3,3,3,1,65,85.71,3
u489893223,2,97.5,29,31,8944,6,0,0,1,1,0,0,0,0,2
u489959379,540,549.15,17,2272,48306.47,26,0.27,0,2,5,2,1,71,63.89,39
u490032117,8,257.5,20,70,6861.5,13,0.29,0,1,1,0,1,46,87.5,2
u490040178,1,340,2104,2104,3536,15,0.27,0,1,3,2,0,100,0,1
u490045217,5,90.6,17,2104,3112.8,5,0.03,0,0,0,0,1,20,80,2
u490084374,38,185.89,17,2104,9699.37,9,0.15,0,0,2,0,1,48,60.53,7
u490127109,11,168.82,24,1210,11168,8,0.07,0,1,2,0,1,28,72.73,6
u490131605,6,155.33,17,18,3000.67,10,0.07,0,1,2,0,1,0,0,6
u490164864,6,183,29,2268,20912.67,11,0.03,0,2,2,1,0,34,50,3
u490195279,65,669.69,21,2212,75815.14,33,0.26,0,4,5,2,2,71,35.38,22
u490261437,14,1264.07,111,2208,110763.14,52,0.27,0,6,7,8,2,88,14.29,7
u490299881,5,219.8,29,148,9169.6,14,0,0,3,3,0,0,0,100,3
u490305870,63,314.03,17,2105,10049.33,16,0.08,0,1,4,1,2,63,69.84,8
u490386332,1,4155,3530,3530,115100,133,0.21,9,9,10,6,0,67,100,1
u490464064,9,103.78,17,25,6433.78,9,0.44,0,1,2,0,1,23,66.67,5
u490489966,228,248.19,17,3311,11657.7,12,0.03,1,1,2,1,1,55,49.56,21
u490510787,7,219.86,28,212,9104.57,11,0.02,0,1,2,1,0,86,42.86,7
u490513830,1,20,28,28,9088,2,0,0,0,1,0,0,0,0,1
u490552503,2,86.5,17,17,2940,6,0.44,0,0,2,0,1,50,50,1
u490553751,250,377.22,16,2212,24966.21,18,0.02,0,2,4,1,1,65,70,28
u490578380,11,161.45,20,40,5590.18,8,0.15,0,0,1,1,1,60,100,11
u490583481,4,335.5,10,10,6681,12,0.09,0,0,4,2,0,100,25,4
u490623664,24,252.5,17,2206,9743.5,13,0.02,0,2,3,1,0,55,62.5,6
u490642448,349,634.73,17,4416,122980.19,30,0.19,0,2,6,2,1,72,56.16,27
u490724687,1,306,17,17,2940,18,0.13,0,2,4,1,0,100,100,1
u490728073,4,138.5,17,22,3000,6,0,0,0,2,0,0,50,100,2
u490760133,5,707.8,20,560,6496,25,0.13,0,2,3,2,0,60,100,3
u490902542,2,75,20,20,5618,6,0.75,0,0,1,0,0,0,100,2
u490992416,12,97.08,17,29,2960.33,4,0.03,0,0,1,0,0,25,83.33,12
u491044520,3,147.33,20,2104,4076,4,0.18,0,1,1,0,0,34,33.33,3
u491071312,3,1054,0,4150,5944,39,0.23,0,7,2,1,1,100,33.33,3
u491098482,1,115,67,67,12480,9,0.33,0,1,3,1,2,100,100,1
u491100219,9,198.89,17,2108,4511.11,10,0.07,0,1,2,0,1,23,33.33,3
u491103807,2,289,24,27,9028,18,0.2,0,3,3,1,0,100,50,2
u491117845,2,537.5,152,541,27866,26,0.28,1,0,5,2,0,100,0,1
u491152347,1,25,174,174,38256,1,0,0,0,0,0,0,0,100,1
u491153752,2,268.5,17,836,11294,14,0.4,0,1,3,1,1,100,100,1
u491182585,30,429.43,17,2274,278093.6,21,0.37,0,2,4,1,1,62,46.67,10
u491192873,1,526,114,114,61740,39,0,0,9,3,0,0,0,100,1
u491194886,3,328.33,17,2104,10290.67,15,0.02,0,2,5,2,2,100,66.67,2
u491221924,9,111.67,23,140,10674.67,5,0,0,0,1,0,0,12,44.44,9
u491231245,8,291.12,21,2211,44402.5,16,0.37,0,1,5,0,0,25,25,8
u491248666,20,364.05,17,299,8820.2,21,0.03,0,3,1,2,0,59,15,5
u491296898,3,432,65,634,35249.33,22,0.28,0,2,3,2,0,100,66.67,2
u491330513,1,122,18,18,3060,10,0.5,0,0,1,2,0,100,100,1
u491384318,1,459,455,455,41196,27,0.18,0,1,4,3,1,34,100,1
u491402843,4,115.25,17,2108,46681,9,0,0,0,2,1,0,0,0,4
u491413438,3,76,17,18,2940,7,0.2,0,1,2,0,0,0,0,3
u491421284,12,1034.33,20,21710,39276,40,0.2,0,3,6,2,2,69,100,6
u491441348,20,216.75,20,90,5829.8,12,0.06,0,1,2,1,1,40,100,4
u491462774,86,246.24,17,2206,15701.21,10,0.23,0,1,2,0,1,41,52.33,11
u491471312,13,271.08,20,20,5620.31,16,0.23,0,1,3,1,1,44,100,4
u491510415,39,283.62,56,2207,77353.85,15,0.02,0,2,3,1,1,52,51.28,10
u491532003,16,310.38,17,2206,17202.75,15,0.31,0,1,3,0,1,30,68.75,8
u491539020,2,188.5,21,333,11858,9,0,0,2,2,0,0,50,100,1
u491550356,55,170.75,17,2206,14446.18,9,0.22,0,0,1,0,1,37,76.36,14
u491656579,47,245.62,17,2327,8269.28,13,0.25,0,1,2,0,1,49,76.6,6
u491729244,36,348.67,17,3308,11754.89,20,0.41,1,1,3,1,2,64,66.67,8
u491737946,3,186.33,31,125,9154.67,7,0,0,2,2,1,0,34,100,3
u491762407,58,235.69,17,2106,11700.55,11,0.22,0,1,2,0,1,50,51.72,8
u491763171,5,412,10,50,4276.8,16,0.06,0,2,3,2,1,41,80,3
u491769203,7,166.29,27,190,12681.14,8,0.06,0,1,3,0,1,58,85.71,7
u491780082,7,221.71,17,438,7194.29,13,0.1,0,1,4,1,0,58,85.71,4
u491830143,5,546,27,31,9148.8,29,0.21,0,5,5,1,0,0,0,5
u491913979,4,158.5,17,17,3030,6,0,0,1,0,0,0,0,25,4
u491916915,5,185.6,24,30,9168,8,0.23,0,0,1,0,0,0,0,5
u491973942,1,71,18,18,2940,5,0,0,1,1,0,0,0,100,1
u492026192,135,503.23,17,2115,51470.04,24,0.04,0,3,4,2,1,73,48.15,12
u492030100,129,371.33,17,2127,25472.22,17,0.22,0,2,3,1,2,53,57.36,9
u492041511,1,289,18,18,3060,15,0.27,1,1,7,1,0,100,100,1
u492049124,12,541.83,70,112,3167.33,32,0.24,4,1,7,4,5,100,58.33,12
u492074881,52,382.27,17,2208,30193.69,21,0.04,2,2,5,1,2,70,46.15,8
u492083164,15,157.53,0,19920,5973.07,9,0.04,0,0,1,1,1,39,53.33,15
u492163492,1,356,347,347,108652,20,0.7,1,0,4,0,0,0,100,1
u492229179,2,172,20,20,5592,7,0.07,0,0,4,0,0,50,100,2
u492254509,12,176.92,24,189,9093.33,9,0.3,0,1,1,0,1,42,58.33,12
u492288342,3,148.33,20,143,7097.33,9,0.21,0,0,2,0,0,67,100,2
u492295443,2,99.5,17,17,3000,6,0.42,0,0,3,0,2,0,50,2
u492296239,5,233.2,20,100,6350.4,9,0.39,0,1,0,1,0,27,100,3
u492372760,1,454,2206,2206,37680,29,0,0,4,3,4,0,100,0,1
u492383902,2,45,20,30,7624,2,0,0,0,0,0,0,0,100,2
u492405338,22,184.45,10,2420,6260.55,9,0.2,0,0,2,0,1,30,100,5
u492447501,210,256.43,17,2656,6738.69,15,0.48,0,1,2,1,2,59,63.33,21
u492457940,4,444.75,0,20,5872,21,0,0,4,6,2,0,0,50,2
u492496587,43,241.51,55,2207,73593.67,14,0.27,0,1,2,1,1,71,69.77,11
u492511953,30,561.43,17,2181,151858.53,26,0.05,1,2,5,2,0,69,23.33,15
u492532572,29,170.1,17,2104,5784.69,7,0.01,0,0,2,0,1,45,31.03,15
u492548916,3,154.33,17,172,14752,11,0.28,0,1,3,1,0,50,100,1
u492556875,35,448.97,0,110,6433.94,15,0.09,0,1,2,1,1,49,77.14,35
u492584238,4,219,17,17,3064,13,0,0,2,3,1,0,100,50,4
u492605584,102,321.73,17,2182,106903.96,17,0.05,0,1,3,1,2,65,43.14,15
u492641452,5,329.2,62,2285,561924,14,0.05,0,2,3,1,0,80,60,5
u492660436,5,97.4,20,2150,8976.8,8,0.02,0,0,3,0,0,20,20,3
u492691435,3,594,21,23,9361.33,23,0.3,10,0,4,0,0,0,66.67,3
u492713440,30,168.17,17,2105,12676.13,11,0.18,0,1,2,0,1,47,66.67,5
u492737043,37,246.92,24,2221,35611.68,12,0.09,0,1,3,1,2,46,43.24,13
u492744997,7,186,17,18,3008.57,11,0.09,0,2,2,0,1,0,28.57,7
u492749916,130,154.25,11,2225,12686.22,9,0.18,0,1,1,0,1,38,70.77,15
u492760914,9,271.78,17,2108,5508,13,0.09,0,2,3,2,2,78,44.44,3
u492779533,34,859.76,23,2285,157723.41,24,0.02,2,3,6,3,0,81,14.71,17
u492827091,4,390.75,17,21,7602,20,0.1,0,2,4,0,1,0,25,2
u492835011,2,467.5,95,2104,13964,20,0.1,0,2,5,1,0,25,50,2
u492865352,1,569,49,49,3064,25,0.2,0,4,6,4,0,75,100,1
u492910842,235,181.99,26,2215,77612.71,10,0.08,0,1,2,1,1,55,59.15,59
u492929439,62,298.4,17,2206,11343.42,16,0.26,0,2,3,1,2,71,38.71,5
u492932526,2,277.5,16,17,2568,9,0.08,0,4,2,0,0,50,100,1
u492959898,25,179.92,19,3308,9581.76,11,0.17,0,1,1,0,1,18,48,7
u492968387,3,173.67,17,27,4961.33,12,0.22,0,2,1,0,0,34,33.33,2
u492985294,14,205.86,17,2104,3499.43,14,0.25,0,1,4,1,0,72,21.43,5
u492989229,1,35,25,25,8960,2,0,0,0,1,0,0,0,100,1
u492994678,18,68.11,17,20,2960.67,5,0.49,0,0,1,0,2,0,27.78,9
u492999896,10,235.6,19,2110,117542.8,14,0.16,0,1,3,1,0,50,40,5
u493069654,4,215.5,17,1111,438724,11,0,0,1,3,1,1,100,50,2
u493130708,571,2623.64,17,2233,95352.19,124,0.21,17,11,14,7,4,44,50.09,72
u493142041,1,193,160,160,12396,15,0.08,3,3,2,0,0,0,100,1
u493186926,11,367.27,22,2206,9732,16,0.32,0,3,2,1,0,64,54.55,11
u493187281,11,139.27,0,30,5465.09,9,0.01,0,1,4,0,1,10,18.18,6
u493208426,15,124.6,20,20,5657.87,5,0,0,0,0,1,0,30,53.33,15
u493221626,4,133.25,17,20,3000,9,0.23,1,0,4,0,0,50,75,2
u493247921,10,186.9,17,20,2964,15,0.3,0,1,2,0,0,70,30,5
u493266819,9,143.56,17,71,3206.67,8,0.12,0,1,1,0,2,56,55.56,3
u493318999,83,328.2,17,2207,33950.55,16,0.07,0,2,3,2,1,72,34.94,17
u493373637,36,646.44,17,2206,10208.78,31,0.13,1,4,3,2,2,62,19.44,18
u493407368,19,197.05,17,280,17769.26,11,0.32,0,2,2,0,0,37,52.63,5
u493491792,51,215.08,17,2277,149185.96,12,0.15,0,1,2,0,0,62,50.98,17
u493520238,394,770.05,17,2372,105083.96,34,0.2,1,2,6,3,1,79,54.31,66
u493555013,65,208.48,17,2108,22170.95,13,0.13,0,1,3,0,2,51,49.23,6
u493555366,2,40.5,20,20,5578,2,0.5,0,0,0,0,0,0,100,2
u493610446,10,822.3,18,785,24537.2,34,0.16,0,2,7,3,0,74,50,4
u493627944,16,375.06,17,2114,48545.5,22,0.17,0,2,5,2,2,78,50,8
u493632892,1,1558,1940,1940,40552,65,0.31,0,6,12,9,1,89,100,1
u493651880,13,286.85,17,2105,9077.85,18,0.08,0,2,5,2,2,67,69.23,5
u493680668,1,40,17,17,2940,3,0,0,0,1,0,1,0,100,1
u493697945,5,343.6,18,19,3060,18,0.17,1,2,3,1,0,100,20,5
u493750228,2,98,17,17,2940,6,0.1,0,1,1,0,1,0,50,2
u493813116,16,376.19,17,2108,7175,20,0.29,1,2,3,1,2,65,31.25,8
u493877578,12,205.08,17,2206,44038.67,11,0.02,0,2,2,1,0,38,33.33,6
u493916575,3,162.33,23,24,3105.33,11,0.36,0,1,1,1,0,67,66.67,3
u493956406,2,48,0,0,0,5,1,0,0,2,0,0,0,0,2
u493972066,4,145.5,20,30,5592,11,0.09,0,2,1,0,0,0,100,4
u494037809,25,580.84,17,2206,19228.96,23,0.23,1,3,3,1,1,64,36,9
u494048940,12,228.25,20,100,6064.67,11,0.15,0,1,1,1,1,51,83.33,6
u494058663,168,333.42,11,3291,24889.12,16,0.12,0,1,4,1,2,75,52.98,10
u494103482,1,387,61,61,62704,18,0.31,0,0,9,0,1,0,100,1
u494149778,19,430.42,21,3309,14028.21,21,0.05,0,1,9,1,0,49,5.26,19
u494151155,2,65.5,17,17,2940,3,0,0,0,1,0,0,0,50,2
u494201898,4,553.75,1850,6480,11235,27,0.21,0,3,5,5,1,68,50,4
u494209838,23,425.78,17,2124,24602.78,23,0.24,1,2,3,1,1,81,39.13,4
u494238105,3,54.67,24,2205,9048,4,0,0,0,1,1,1,0,0,2
u494244460,1,213,17,17,3060,13,0.2,0,3,3,1,0,100,100,1
u494249944,2,204,17,19,3002,8,0.2,0,0,2,1,2,50,50,1
u494295478,22,106.41,17,25,7189.09,7,0.14,0,0,2,0,2,14,63.64,11
u494303829,1,27,20,20,5576,2,0,0,0,1,0,0,0,100,1
u494314211,72,340.61,0,40000,7106.67,20,0.11,0,2,2,2,1,53,30.56,18
u494353893,10,1129,17,257,3151.2,39,0.12,0,8,4,5,3,90,10,10
u494379309,13,254.15,17,2104,7181.85,16,0.25,0,1,4,1,1,70,38.46,7
u494420380,24,250.88,17,406,8309.33,16,0.16,0,1,4,0,1,46,45.83,4
u494422867,3,52.67,17,17,2940,1,0,0,0,0,0,0,0,66.67,2
u494439372,7,270.29,17,2104,8035.43,18,0.23,0,2,4,1,0,65,71.43,4
u494447443,4,200.75,17,17,3002,8,0.05,0,0,3,0,0,0,50,2
u494495092,1,31,30,30,9016,2,0,0,0,1,0,0,0,100,1
u494508938,5,505.6,18,2104,3112.8,18,0.1,1,2,4,2,1,70,20,5
u494514222,38,169.63,17,2107,6421.37,11,0.3,0,1,2,0,1,77,39.47,8
u494573739,15,497.13,20,41990,6193.87,19,0.03,0,1,2,2,1,49,80,5
u494610174,22,343.68,17,2107,9317.45,21,0.24,0,2,3,1,0,53,72.73,3
u494686854,18,261.61,17,2127,47519.78,12,0.03,0,1,4,1,1,78,27.78,6
u494741995,9,283,17,26,8536.44,15,0,0,4,3,0,1,23,55.56,5
u494748969,49,157.76,17,2209,10640.24,9,0.23,0,1,1,0,1,27,73.47,13
u494777951,4,34.75,0,20,2802,4,0.5,0,0,0,0,0,0,25,4
u494811189,3,39.67,17,17,2940,2,0,0,0,0,0,0,0,33.33,3
u494823129,24,593.12,25,2336,261628,33,0.45,3,3,4,2,0,65,29.17,12
u494871759,25,260.72,17,2110,17145.76,12,0.18,0,1,2,1,1,47,60,3
u494905263,2,40,20,20,5578,2,0,0,0,0,0,0,0,100,2
u494919575,8,82.25,17,18,2940,5,0.15,0,0,0,0,0,25,75,4
u494927057,50,217.02,17,2104,5570.56,11,0.36,0,1,2,0,1,48,68,13
u495020542,2,113,10,11,2568,5,0,0,1,0,0,0,0,50,2
u495030644,2,135,17,17,2940,7,0,0,2,0,0,0,0,50,2
u495046990,39,152.95,23,2231,62006.87,7,0.01,0,1,2,0,0,54,69.23,20
u495058580,1,180,21,21,9160,15,0.2,0,2,2,1,0,0,100,1
u495063294,3,50.67,20,20,5576,2,0,0,0,1,0,0,0,100,3
u495106332,2,356,18,19,3064,26,0.25,0,6,2,1,0,100,50,2
u495152850,62,174.34,0,3620,11233.29,8,0.04,0,1,1,1,1,51,83.87,16
u495166526,6,227.5,17,2104,9854.67,11,0.14,0,1,4,1,2,67,50,2
u495202683,3,777.67,850,13910,16830.67,34,0.25,3,3,4,3,0,83,100,2
u495218088,5,133.6,17,18,2964,7,0.18,0,1,2,0,0,20,40,3
u495259688,1,94,17,17,2940,8,0,0,1,2,0,2,0,100,1
u495267515,4,267.75,22,61,4664,16,0.15,0,1,2,1,2,50,100,2
u495284745,2,414.5,157,159,16126,23,0,2,4,8,2,0,100,0,2
u495296799,8,57.88,17,17,2940,5,0,0,0,2,0,0,0,75,8
u495335272,26,415.77,17,2107,9140.31,20,0.29,0,2,5,1,1,68,30.77,4
u495415554,37,299.81,17,2109,17731.03,15,0.32,0,1,3,0,2,44,54.05,8
u495440415,22,159.05,17,1706,5348.73,8,0,0,1,1,0,0,41,68.18,11
u495533678,1,199,66,66,67648,12,0,0,1,6,2,3,100,100,1
u495561847,19,432,17,2104,25547.37,26,0.43,0,3,3,1,0,43,52.63,4
u495593943,3,138.33,20,20,5585.33,6,0.12,0,1,0,0,0,0,100,3
u495607670,3,105.67,20,20,6152,4,0.11,0,0,0,1,0,34,100,2
u495619484,21,331.67,20,1800,10877.52,16,0.21,0,1,2,1,1,45,100,21
u495626664,2,99.5,17,172,20662,6,0,0,1,2,1,1,50,100,2
u495667483,256,462.09,25,3308,64750.14,24,0.25,0,2,3,1,2,53,76.95,52
u495677768,2,505,37,39,3064,30,0.21,0,3,7,3,0,100,100,2
u495678669,15,260.13,17,91,3188.27,16,0.06,1,2,4,1,2,60,40,4
u495685831,2,44,20,20,5582,2,0,0,0,0,0,0,0,100,1
u495704746,2,467.5,1944,1957,33940,25,0,1,3,7,2,2,50,100,2
u495723050,10,223,17,2259,394239.2,12,0.24,0,0,3,0,0,40,20,5
u495731174,12,226.5,17,2104,5392,14,0.22,1,1,3,0,0,59,66.67,3
u495806976,6,136.17,17,26,7100.67,9,0,0,1,2,0,1,17,66.67,2
u495838507,1,69,50,50,7688,3,0,0,1,1,0,0,0,100,1
u495903598,39,638.62,17,2114,16456.21,48,0.55,11,2,4,1,2,77,35.9,8
u495997875,2,102,17,17,3000,7,0.2,0,1,2,0,0,0,0,2
u496009935,93,220.23,23,3332,24104.73,12,0.24,0,1,2,1,1,60,64.52,47
u496021498,5,140.4,20,20,5591.2,6,0.06,0,0,1,0,1,10,100,5
u496045719,19,781,0,31890,10730.32,38,0.32,1,3,6,3,0,80,10.53,10
u496101640,7,117.29,0,30,4876,3,0.06,0,0,0,0,0,29,57.14,7
u496131003,23,388.57,17,2108,15584.52,18,0,0,2,4,1,2,72,34.78,8
u496132828,15,175.47,19,2207,16129.6,10,0.25,0,1,2,0,1,27,53.33,5
u496148227,22,156.32,20,2206,9170.73,7,0.03,0,1,1,0,1,14,45.45,11
u496157893,21,297.33,19,336,12216,16,0.25,0,2,3,0,1,48,33.33,7
u496184631,15,133.47,17,24,3390.4,7,0.01,0,0,2,0,1,14,26.67,15
u496212176,18,296.78,17,2355,15061.56,16,0.18,0,2,3,0,1,45,61.11,3
u496280557,20,179.7,19,54,9536.6,7,0.32,0,1,1,0,1,5,90,10
u496340257,1,214,18,18,2940,14,0.18,1,4,2,0,2,0,100,1
u496344397,13,347,17,2105,14388.92,18,0.43,0,0,4,1,2,25,46.15,7
